name,ratings,date,helpful,comment,developer_comment
BumJoo Kang,1,2014-01-25,0,모든 웹사이트를 왜 알아가야 하는건지요...,
이우석,5,2014-01-25,0,굳,
Google 사용자,5,2014-01-25,0,언제어디서나롯데와함께해서편하고좋아요~pc는쇼핑시간이한정되어있었는데지금은바로검색바로쇼핑성격급한저에게딱입니다^^제품도롯데백화점제품이많아믿을수있고좋아요!!!ps구매사은혜택도아주좋음~쇼핑잘하고있어요,
김기준,5,2014-01-25,0,편리하게 백화점상품을 구매해서 편합니다 가격도 착하네요,
미친고슴도치,4,2014-01-25,0,명절에 선물할 때 꼭 롯데 모바일로해요. 앱 쿠폰이 빵빵해요. 앱 결제하면 적립도 따로 더 해주고요.,
예린구,5,2014-01-25,0,화면이쇼핑하기편리하게되어있고.롯데홈쇼핑상품도구매할수있어서좋아요.쿠폰이좀더다양하게있었으면좋겠어요,
songyi choi,5,2014-01-25,0,롯데닷컴은 매일 할인상품도있고 그걸또팝업을통해 안내를해주니 더좋습니다^^ 추가쿠폰 이용도 가능하고 롯데포인트도 함께적립되니 일석이조!제품메뉴도 종류별로 깔끔해 원하는 제품을 찾기편합니다^^,
김진,3,2014-01-24,0,심플하고 사용하기 편리한  앱. 부탁합니다 ^^,
김명선,4,2014-01-24,0,아이들이있어어디한번움직이는게일인데ㅡㅡ롯데닷컴앱으로편리하게쇼핑하네요~,
김미영,1,2014-01-24,0,아무 이상없던 핸폰이 갑자기 롯데닷컴 실행여부 질문 창이 떠서 핸폰이 자꾸 멈춰요 속상해요 바쁠땐 짜증나요 앱을 삭제해야 하나 고민이네요ㅠㅠ,
미스김미경,5,2014-01-24,0,굿~~~~,
Boksim Nam,5,2014-01-24,0,쉽고 편리하게 이용할 수 있어 좋아요!!!,
이주민,5,2014-01-24,0,백화점상품까지 넘 쉽고  편리하게 구매할수있네여..검색도 편리히게되어있고 결제까지한방에..ㅎㅎ모바일전용쿠폰에 적립금까지..넘좋네여jum686,
butterfly Luna,4,2014-01-23,0,완전 편리하네요 무이자 할부도 많고 대박이예요,
수수,4,2014-01-23,0,좋으네요,
김우리,5,2014-01-23,0,편리하고 상세하게 상품도 보여주셔서 참조트라고요.심심함 편하게 들렸다가면서 하나둘씩 득템하니 새해부터 기분조은 앱이에요ㅎㅎ,
쩐쩐,5,2014-01-23,0,좋음,
손성욱,5,2014-01-23,0,백화점을 안가도 될듯 ㅋㅋ 간단하구요 옷의 상태 굿굿~~  많이 파세요...,
HJ Lee,5,2014-01-23,0,폰으로 쇼핑에서 결제까지 넘 편하구 좋아요~  속도도 빠르고 수시로 쇼핑이 가능하니 정말 살기좋은 세상입니다~~,
백윤지,5,2014-01-23,0,쉽고 간편하고 알기쉬워서 좋아요~ 여러이벤트도 많구요,
주홈니,5,2014-01-22,0,좋아요,
hyun lee,1,2014-01-22,0,모바일이나 인터넷이나 가격동일하고 수시로 알림계속 뜸,"Lotteshopping Co., ltd2014년 2월 14일고객님, 해당 문제에 대해 지난 달 수정버전을 스토어에 등록하였습니다. 혹시 아직 업데이트를 하지 않으셨다면 최신 버전으로 업데이트 혹은 재설치를 해 보세요~ :)"
안석진,1,2014-01-22,0,백그라운드에서 계속살아나면서 쓸데없이 CPU 를 장시간 차지함.. 죽여도 또살아남 배터리먹는 하마 최악의 앱. 갤3 안드로이드 4.3에서..,"Lotteshopping Co., ltd2014년 2월 14일고객님, 배터리 관련으로 불편을 드려 죄송합니다. 배터리 소모 관련으로 수정된 앱을 2/7에 스토어에 등록요청 하였습니다. 업데이트 혹은 재설치를 해 보세요~ :) 다른 불편사항 있으시면 언제든 말씀 부탁드립니다. :)"
문세영,5,2014-01-22,0,롯데카드만사용하다보니롯데닷컴을자주애용하여플래티넘회원이되었네요^^ 무료배송특권도너무좋고 여러가지혜택이많아요. 할인되는품목을득템하기도하고구매도장이나구매사은신청으로바로사용가능한포인트혜택도많아서저렴하게구매할수있답니다~^^*,
이뽀라,5,2014-01-22,0,"생활을 편리하게 만들어 주고,언제 어디서나 가격비교,구매가 가능하며,빠른배송이 생활을 윤택하게 만들어 주네요 .자기전에 쇼핑이 가능하고 기능도 편리해서 지금은 롯데닷컴 없이는 생활이 불가능 합니다",
박지영,4,2014-01-22,0,좋아요,
최정희,4,2014-01-22,0,pc보다 간편하고 어디서나 편리하게....,
박찬숙,5,2014-01-22,0,모바일앱이 있어 pc가 고장난때 정말 유용하게 이용하였답니다또한 백화점에 직접 가지않고도 매일 사용하는 핸드폰으로 쇼핑을 하고 간편히 결제도 가능하고 정말 편리하고 세상좋아진것느낍니다무엇보다 속도도 빠르고 새상품 및 할인하는 착한상품까지 빠르게 업뎃되어 즐거운 쇼핑을 할수있어 너무 좋은거같아요앞으로도 대박나시기를 또한 더좋아진 기능으로 롯데닷컴 모바일앱 기대하며 이용 자주하겠습니다 -bbongsug-,
오유리,5,2014-01-21,0,"물건을 구입하러 시간 내어 나가지 않아도 되어서 편하고 좋습니다. 상품 배송도 빠른 편이고, 요구사항도 잘 들어 주셔서 자주 이용하고 있습니다. 모바일 어플 잘 사용하겠습니다. yuri1117",
임인혜,5,2014-01-21,0,너무 유용한 어플이예요! 평소 모바일앱을 자주 사용하는데 롯데앱도 한순에 보기편하게 쇼핑부터 구매까지 장점을 잘살린거같아요^^ 그리고 무엇보다 시간절약할수 있어서 굿~!!이예요^^	너무 유용한 어플이예요! 평소 모바일앱을 자주 사용하는데 롯데앱도 한순에 보기편하게 쇼핑부터 구매까지 장점을 잘살린거같아요^^ 그리고 무엇보다 시간절약할수 있어서 굿~!!이예요^^,
손은미,5,2014-01-21,0,시간절약되고 카드할인 및 기획상품까지 보기 쉽게 한 눈에 다 들어와서 나의 지갑을 자꾸 열게 만드는 롯데 닷컴 app..하지만 많은 쿠폰으로 저렴하게 살 순있어 넘 조아요..,
하누Hanu,4,2014-01-20,0,맏고안심하며저렴하게구입할수있어너무좋아요♥,
김은정,5,2014-01-20,0,세일정보등 쉽게알수있어 정말 편하고 좋네요,
J Hui Park,1,2014-01-20,0,결국 삭제 ㅜ,"Lotteshopping Co., ltd2014년 2월 14일고객님, 배터리 관련으로 불편을 드려 죄송합니다. 배터리 소모 관련으로 수정된 앱을 2/7에 스토어에 등록요청 하였습니다. 업데이트 혹은 재설치를 해 보세요~ :) 다른 불편사항 있으시면 언제든 말씀 부탁드립니다. :)"
Heather Kim,5,2014-01-20,0,요즘은 컴터로 쇼핑 안하고 바로 랩으로 검색하고 결재해서 편하네요 타셔핑몰 앱보다 속도도 빠르고 상품 고를때도 편리하게 되어있어서 좋아요 어떤 셔핑앱은 뒤로 돌아가기하면 첫상품으로 돌아가서 불편하거든요 또 세일도 많이해서 자주 많이 사네요,
안우민,1,2014-01-20,0,머하냐,
난다현,4,2014-01-20,0,심심할때 어떤게 세일하나. 구경하는 재미도 쏠쏠하고. 웹사이트 뿐만아니라 모바일에서 받는 혜택도 너무 좋네요.,
SangHyun Shin,5,2014-01-20,0,"모바일로 다양한 혜택을 받을 수 있어서 좋아요.특히 바로방문,구매사은포인트,카드청구할인등 가격적인 경쟁력을 높일 수 있는 이벤트를 많이진행해서 꼭 어플로 구매하게 되는것 같습니다.또한 저런 이유때문에 같은 상품이라도 타사이트보다는 롯데닷컴에서 구매하는 구매충성도가높아지는것 같네요. 다만, 모바일쿠폰의 중복추가할인이불가능하고 모바일 접속시 네이버 최저가적용이 안되는부분은 다소 아쉬움으로 남네요. 아무튼 여러모로 좋은점도 많어 자주 이용중입니다.",
박미주,5,2014-01-20,0,백화점쇼핑후마음에드는 제품은 항상롯데어플로검색후 구매합니다^^이벤트도다양하고 무엇보다 할인쿠폰제도가 잘되어있어 타사이트보다 저렴하게구입할수있어요,
최금회,5,2014-01-20,0,간편하게쇼핑하기에도너무좋구요~~ 다양한제품 빠른시간에볼수있어서좋습니다  롯데가가지고있는편안한느낌에 편리함과 저렴한가격과 모바일할인까지   정말좋습니다~^♥^   다만 물건에하자있는경우나 잘못왔을때는 검수부족으로 많이실망했던거같아요  소비자보상부분도 금액의10%로 환급받았었는데 계속잘못와서3번까지배송받은적있었습니다 그런부분은시정해주시고 좀더소비자입장을고려해주시고 보상부분을확대해주셨으면좋겠네요  아이디:cgh624,
B ZAY,4,2014-01-20,0,"모바일  할인혜택, 자동 로그인, 쇼핑알리미, 카드결제,  마이페이지  모음은  편리하나  앱  구동시  페이지 안  넘어감, 화면 멈춤, 상세검색이  웹보다  세밀하지  않은  것은  불편합니다.",
이경준,4,2014-01-20,0,롯데닷컴에서 매일 다양한 상품과 할인이벤트에 할인쿠폰이 제공되어 매일 자자주 애용하는 편입니다. 포인트 추가적립에 무료배송쿠폰 및 문화 이벤트 기타등..손쉽게 활용가능해서 친숙한 롯데닷컴 쇼핑몰 2014년에도 나는 롯데닷컴에서 구매한다.^^,
이소영,3,2014-01-20,0,종종멈춰요,
홍용현,5,2014-01-19,0,닷글!,
Hyeongsin Choi,1,2014-01-19,0,설치하면 배터리 광탈을 체감함 ㄷㄷㄷ,
Jungah Lee,5,2014-01-19,0,언제 어디서나 간편히 접속할수있어서 편리합니다 메뉴바들도 한눈에 잘 들어오구요 모바일로구매하면 할인이 많이 되어서 만족합니다,
손희영,5,2014-01-19,0,Pc로 인터넷 쇼핑할때도 늘  롯데닷컴만 애용합니다아이돌보느라 웹서핑을 할시간이 없는 저같은 맘들에겐정말 유용한 앱이지요~~ 화면이 조잡하지않고 심플하면서 모바일 할인도 많이 되서 장소구애받지않고 쇼핑할수있어 참!    좋습니다,
정재웅,5,2014-01-19,0,쿠키런크리스탈생성,
SK Lee,5,2014-01-19,0,롯데카드 쓰기 시작하면서 롯데 계열 서비스를 주로 이용하는데 롯데닷컴 앱 깔고 사용해보니 기본적인 쇼핑부터 필요한 것들을 빠르게 얻을 수 있어서 만족스러워요ㅎ,
최대휘,2,2014-01-19,0,자꾸 멈추네요.지웠다 깔았다를 몇번이나 합니다,
권유진,5,2014-01-19,0,바쁠때나 움직이기 귀찬을 때! 쇼핑은 해야되고 살것은 있을 때! 정말 사용하기 편하고 혜택도 많은 롯데닷컴 앱! 쿠폰받고 쓰는 재미도 더해지니까 정말 좋은 것 같아요~~~!,
YUNGYEONG PARK,5,2014-01-19,0,매번 인터넷으로 접속해서 구매했었는데 이렇게 앱으로 접속이 가능하니 평소에 시간날때마다 앱으로 들어와서 보고 간편하게 결제까지 가능해서 훨씬 쇼핑하기가 편리해졌어요ㅎㅎ 다른 앱들과 비교해도 롯데닷컴 앱은 사용하기에도 편리하게 잘 구성되어 있어서 정말 좋아요~ 덕분에 구매율도 더 높아지는것 같구요ㅎㅎ 완전 짱이에요!!,
Google 사용자,4,2014-01-19,0,알림기능때문에 자주 방문하게 됩니다,
최Jay,4,2014-01-18,1,앱으로 보고 할인도 받고 좋아요. 다른 쇼핑앱도 여러가지 써봤지만 롯데닷컴 만한 곳이 없네요. 그래서 요즘은 자연스레 롯데닷컴에서만 사게되네요ㅎㅎ 전에 실행하면 홈화면이 자꾸 에러가 났는데 요즘은 잘되요. 롯데카드결제방식도 간단해져서 더욱자주이용하게되요~^^또한 택배기사분들도 친절하셔서 기분좋아요~^^,
오은서,5,2014-01-18,0,편리해요,
Ys Yang,2,2014-01-18,0,2014.1.18 내가 뭐 테스터도 아니고 진짜.. 설정 푸쉬 pref 저장 안됨 메소드 고쳐라. 백키 안먹는 화면 있다. 일년차나 할 실수를 쯧쯧..,
이재만,4,2014-01-18,0,아쉬운점이있다면 월마다계획해서소비자에게이렇게행사한다는걸홍보했으면합니다 월중간중간에갑자기행사하니깐그전에샀던게아깝워서요  아니면하더라도월별로다포함하시던지 소비자들은원래포인트에민감하잖아요 좋은게좋은거라고포인트있으면또싸게되고 누이좋고매부좋고 팔아서기분좋고저렵하게싸서기분좋고 대박납시닷 ㅋ,
김미란,5,2014-01-18,0,여러가지로 할인쿠폰등 이벤트로  편리해서 자주이용합니당^^,
박은정,5,2014-01-18,0,여러 쇼핑 앱을 사용해봤지만 롯데만한게 없어요.  아주 잘 이용하고 있어요.,
김유리,5,2014-01-18,0,롯데백화점 홈페이지 및 앱이 굉장히 섹션별로 잘 되어있고 상품이 다양해서  매우 만족스럽습니다. 그리고 이번에 지급해주신 쿠폰도 유용하게 잘 쓸 것 같습니다. 앞으로도 행복한 쇼핑이 될 것 같네요^^,
sun shine,5,2014-01-18,0,앱으로 쉽게 쇼핑하고 할인도되니 좋아요  잘못결제해서 취소하고 재결재하는데 취소방법도 너무 쉽고 편했어요 자주 이용할것같아요,
한다연,5,2014-01-18,0,"롯데닷컴 앱으로 남자친구와의천일,부모님결혼기념일,동생생일 한달기념일들을 손쉽게 챙겼어요^^편리하고 보기쉽게 좋은상품을 만날수있었어요. 기분좋은 쇼핑하고 갑니다 또올꺼에요 롯데닷컴앱으로~♡",
삼다물,1,2014-01-17,0,바로삭제 ㅎ,
rum zo,5,2014-01-17,0,굿,
Yeonjoo Bae,5,2014-01-17,0,아울렛 백화점 홈쇼핑이 한곳에 다 모여있어서 가격비교도 쉽고 물건도 고퀄리티라 좋네요~ 찜해뒀던 상품 세일이라 구매할려고요^____^,
Hyungjik Son,5,2014-01-17,0,매우굿굿굿,
변현미,5,2014-01-17,0,롯데백화점 이용하는것보다 더 편리하고 경제적이며 밤늦게 쇼핑할 수 있어서 넘 좋아요~~^^♥,
정미영,5,2014-01-17,0,롯데모바일앱..필요한 상품은 여기서 다 구매하죠~ 가격할인도 많이되고..좋은가격에 믿을수있는 사이트라 단골된지 오래~^^할인쿠폰이나 무료배송 쿠폰도 넉넉하고..구매시 적립금까지..만족합니다.,
Google 사용자,5,2014-01-16,0,세일이나 특가상품은 알림으로 받고 빠르고 신속하게 앱으로  접속해서 구입하니 이게 바로 실속앱이죠~^^,
김희영,4,2014-01-16,0,어린아기가 있어 쇼핑나가기 힘든데 저렴하게 올라오는것들이 많아 자주애용해요ᆞ너무좋아요,
잘될거야,5,2014-01-16,0,싸고 유용한 정보를 수시로 알림으로 알려줘서 놓치지 않고 구매를 할수가 있어 너무 좋아요~~2014년에도 쭉 우리집 가정 살림에 보탬이 되도록 정보 부탁합니다^^,
호하,5,2014-01-15,0,백화점 갈 시간도 없고! 꼭 가면 사고싶은게 없어서 허탕치고 오기 일수인데 롯데닷컴 어플은 이동중이나 멍때릴때 틈틈이 볼수있고~ 게다가 실제 가격보다 저렴하고! 품질은 백화점 그대로니 너무 편리해요!^^♥ 포장을 선택하면 정말 이쁘고 고급스럽게 해주셔서 무엇하나 빠지는게 없네요!,
Jong-myeong Park,1,2014-01-15,0,알바를 푸신건지.. 이벤트를 하는건지 ㅎㅎ 평점이 높은 이유를 모르겠네요.안드로이드인데 이 어플때문에 배터리 광탈! 이상하게 배터리가 빨리닳아서 배터리사용내역보고 기절할뻔.. 쇼핑알리미꺼도 광탈! 삭제! 그닥 빠르지도 부드럽지도 않음 -옵지 사용자..,
Joo Young Lee,3,2014-01-15,0,모바일 혜택이 많아서 좋아요,
Coffee BLUE,5,2014-01-15,1,"이거 배터리 왜 이렇게 많이 잡아 먹죠? 타사 쇼핑몰은 배터리 점유율이 낮은데, 유독 이 어플만 압도적으로 배터리 많이 잡아 먹습니다. 내가 설치한 70여개의 어플 중에서 당당히 1위. 좀더 사용해보고 개선이 안되면 부득이하게 삭제할 수밖에 없겠군요",
근촵촵,5,2014-01-14,0,클로버도적립할수잇고 모바일로하면 많은혜택을더 누릴수잇는거같아서 많이이용하고있습니다 앞으로도많은 발전부탁드립니다,
Seojeong Park,1,2014-01-14,2,쇼핑알리미 설정에서 안받는다고 설정을 하고 바로 확인을 하면 받는걸로 되어있음 매번 설정해도 그런식이라 어플 삭제합니다. 따로 어플만의 메리트는 모르겠음. 알리미때문에 오히려 디메리트,
김다연,5,2014-01-14,0,직접백화점에안가도되고 세일도자주하고 버벅거림도없네요,
정지영,1,2014-01-14,0,푸쉬끄다끄가 신경질나서 삭제했어요. 푸쉬끄고 앱끄기도 전에 설정 다시 들어가면 on으로 또 바껴있고ㅡㅡ 개선좀 하셔야 할꺼같네요,
Jinyoung Park,5,2014-01-14,0,"간편하고,편리^^ 자주이용했더니,혜택두 많쿠~~완죤쪼아^^ 젤루 중요한건,롯데라서 믿음이 간다는거~~",
YOONOK LEE,5,2014-01-14,0,"인터넷 롯데닷컴보다 모바일 롯데닷컴이 이벤트및 혜택이 더 많아 서 앱 설치 필수에요^^ 인터넷보다 카드결재 오류도 적고요, 자동 로그인해놓으면 접속도 금방  하고 배송추적도 손쉽게 할수있어요  추가 포인트 적립이나 더블할인 같은 혜택도 있으니 롯데닷컴 앱 꼭 설치 하시고 혜택들 왕창 누려보세요^^",
케이엔SOUND,1,2014-01-13,6,쇼핑 알리미 꺼놓면 켜져있고 꺼놓으면 켜져있고 푸시받고싶지않은데 계속 들어오니 짜증납니다. 웬만해선 리뷰 안남기는데. 개선해주세요,
정재한,4,2014-01-13,0,좋아요,
bomin S,5,2014-01-12,0,좋앙ㅅ,
juandju kang,5,2014-01-12,0,처음 롯데닷컴을 만났을때 정말 쇼핑에 매력에 푹 빠져 시간가는줄 몰랐었어요. 근데 스마트폰으로 바꾼후.. 이 모바일앱의 장점이란..중복할인에.. 특가 기획전 수시로 보고 백화점 상품도 구매하고 다양한 할인통한고객에게 돌려주는 롯데닷컴 알러뷰~~~,
양민화,5,2014-01-12,0,"상품검색이나 기획전, 이벤트를 한눈에 볼수있게 되있어서 너무 좋아요 매일 출첵하게 만드네요~~앞으로 번창해주세요^^",
Heejin Kim,1,2014-01-12,2,배터리 소모량이 너무 큽니다.. 전에도 이랬나 싶네요.. 빨리 수정해주세요,
이동규,1,2014-01-12,0,결제하려다 짜증나서 너희 앱까지 지운다.  역시 롯데 수준이다.,
차성호,5,2014-01-12,0,온라인에 비해 행사도 많고 최적화가 비교적 잘되어 있네요~ :) *id : chasungho,
임난영,4,2014-01-12,0,속도도 빠르고 항목별로 잘 정리되어 쇼핑하기가 편하네요^^,
김은지,5,2014-01-12,0,"H@,G@등 비슷한 쇼핑몰들이 많은데 롯데 닷컴이 진짜 보기 편하게 되있어서 좋네요. 상품 찾는것도편리하고, 많은 사람들이 이용하다보니 상품평이나 인기높은 제품위주로 볼수도있고.. 상품평도 많아서 인터넷쇼핑은여기서항상해요",
Seo-hyun Kim,3,2014-01-11,0,롯데 앱카드까지 까는데 여러번 오류가 났어요 오류만 나지 않는다면 편리할듯,
오늘의통닭,1,2014-01-11,1,쇼핑알리미 설정 저장안돼 계속 푸시 오네요 업데이트에 관련내용있더니 안고쳐짐 그냥 제거합니다,
김애리,5,2014-01-11,0,요즘은 핸드폰으로 쇼핑 많이 하는데 역시 어플활용하는게 편리하네요 롯데닷컴 깔끔하게 잘 만들어놔서 그리고 이벤트도 많아서 더 좋아요 최고입니다~,
이준미,5,2014-01-11,0,수시로 앱들어와서 확인하는데 다른몰들 앱들보다 훨씬 간편하게 잘되있더라고여 그래서 여기만 이용하는데 세일도자주자주하고 배송도 무료고 이벤트도되게많아서 덕보는것두 정말많고 암튼 제일 좋은듯!,
Yong Hee Lee,5,2014-01-11,0,믿음이가는 롯데닷컴이라서 더좋네요  너무 좋아요 이용할것 같아요ㅋㅋ,
이효정,5,2014-01-10,0,"단골이 될수록,모바일앱을 이용할수록 할인도 많이되고 혜택이 쌓여가요! 오늘도 아가크림세트 할인도받고 L포인트로 구입했어요",
윤다영,4,2014-01-10,0,필요한거다잇어서 편해염ㅋ,
Kim당신에게,1,2014-01-10,0,언젠가부터 앱을 실행할 수 없어요... 자꾸 롯데닷컴 앱이 중지되었다고 나옵니다... 편리한데 쓸 수가 없네요... 아무도 그런 현상이 없으신 것 같으니 제 핸드폰 문제인가요... ㅠㅠ,
서종우,5,2014-01-10,0,이용하기편함,
김주영,2,2014-01-10,1,쇼핑알리미를 OFF 시켜도 푸시메세지가 계속 옵니다.. 업데이트가 필요할것 같습니다,
김꼬야,5,2014-01-10,0,"어머님은 백화점가기 귀찮다고 저더러 다녀오 라고 부탁하시는데 저는 쿠폰할인과 카드사은 행사 추가적립이용으로 롯데닷컴 애용해요. 앱 변화되서 익숙하던게 그리웠지만, 사용하기어렵진않았어요. hana7481",
이은우,5,2014-01-10,0,최고에요ㅋ,
유은영,5,2014-01-10,0,품질짱..가격짱~~~,
hj cho,4,2014-01-10,0,항상 롯데닷컴 앱으로 쇼핑합니다. 처음 나왔을땐 무거운 느낌도 있고 제법 버벅거려서 이 앱 괜찮은건가.. 싶었는데 어느순간부터 그런 느낌이 하나도 안들더군요~ 분명 이런 의견들을 반영해서 수정해주신 거겠죠~  다른 쇼핑몰앱에는 없는 미리계산기 기능이 제일 마음에 듭니다^^ 지금처럼 앞으로도 더욱 발전하는 롯데닷컴 앱이 됐으면 좋겠습니다.,
강아영,5,2014-01-10,0,간편한 롯데닷컴 앱~~ 핸드폰으로 뭐든 주문하는데 앱이 보기불편하거나 검색하기힘들면 아무래도 잘안들어가지죠 롯데닷컴은 쉽게 보기편하게되어있고 혜택.이벤트도많아 너무좋아요♥,
Juhyun Yeo,5,2014-01-09,0,컴퓨터가 없어도 뭐든 주문할수있는 편리함. 좋아요^^,
냐아옹,5,2014-01-08,0,롯데를자주이용하는저로써는 만족하는 앱이에요~모바일할인도 좋고 특가알림창도 좋은것같아요~~,
Bona Park,4,2014-01-08,0,앱에서 쇼핑하면 추가혜택도 있고 보기도 편리해서 좋아요,
Dean Kim,3,2014-01-08,0,굿굿굿,
우주Mom,4,2014-01-08,0,사용하기 편하네요^^,
고은미,5,2014-01-08,0,나ᆢ 아웃백 가고싶냐?,
Google 사용자,4,2014-01-08,0,"롯데닷컴 앱은 처음에 비해서 갈수록 좋아지는 듯 해요.. 마이페이지에서 고객센 터연결이나 이벤트응모도 쉽고, 타쇼핑앱에 비해서 복잡하지도 않고.. 근데 카테고 리가면 헷갈려요..롯데백화점과 롯데닷컴 , 롯데홈쇼핑이 같이 들어있어 그런듯 해요..그리고 쇼핑을 앱으로 하는 제가 볼땐 메인페이지가 담고 있는 내용이 넘 빈약한 듯 해요.. 핫이슈나 기획전의 내용이 홈 화면에서 더 많았으면 좋겠어요..각 배너의 사이즈는 통일하는 게 깔끔할 듯 해요.. 그리고..기획전 같은데서도 가격순, 상품평순 같은 정렬이 되게 해주세요..또 기획전의 내용, 상품들이 좀 더디 업뎃되는 거 같던데..요것도 시정되면 좋겠습니다..그러면 롯데닷컴에 맨날맨날 들어오게 되자나~~",
yein O,5,2014-01-08,0,평소에 롯데 애용자인 저능 당연 앱나오자마자 설치햇어요~ 들어가보니 역시 다채로운이벤트와쿠폰들이가득하네요~^ 지름신이 납셔서 알차고저렴하게 구입햇답니다 어른분들도 어렵지않고 쉬운인터페이스여서 편리하게 쓸수잇을것 같아요~ 그리고 구매하는게 다른곳이나 pc는 인증할것도많고 너무 불편햇는데 역시 앱이라 빠르고쉽네요 앞으로도 많이 애용할것같아요 ~^^롯데닷컴 화팅!!!,
hyunjung choi,5,2014-01-07,2,의식주를 해결하는 곳은? 롯데닷컴 딩동댕! 너무 편리하고 간편하고 친절하기까지... 소통하는 곳 이곳으로 오세여! 플래티넘 등급혜택을 늘 받아와서 그런지 다른 싸이트는 못쓰겠더라구요 앞으로 더더더 좋은 기능 부탁함다!,
박현애,5,2014-01-07,0,자주 이용하는데 이벤트도 다양하고 무엇보다 앱을 이 용하면 좀 더 저렴히 구매할수있는 장점이있어요 타 사이트보다 롯데닷컴을 자주 이용하는 이유 아닐까요 이번이벤트 도 꼭 당첨되길~juwel22,
황창현,5,2014-01-07,0,접속하기 너무 좋아요 사용하기도 너무 편하구요 이벤트도 짱입니다~~^^,
J. E. Roh,5,2014-01-07,0,너무 편하고 좋아요~ 이벤트도 다양하고 중독이에요 완젼 ㅋㅋ손안에 백화점이네요,
김건하,5,2014-01-07,0,모바일로 모든 쇼핑을하는 저에게 딱인 롯데닷컴~~ 쿠폰도 빵빵하고 제품찾기도 편해요 컴터켜고 따로 시간낼필요없이 짜두리시간에 휴대폰으로 편하게 쇼핑하기엔 카테고리가 잘 나뉘어져 한눈에 잘 들어오는 롯데닷컴이 최고죠~~^^추가 쿠폰에 이벤트 참여까지 편하고 혜택이 많아요,
정주희,5,2014-01-07,0,TV홈쇼핑 보다가도 앱으로 추가+추가 할인받고 주문~ ^^ 결제도 한번에 오케이~~!!배송도 언제 어디서나 바로 확인할수 있으니~~~ 이보다 편할순 없겠죵? 강추입니다!!,
YoungJu Kang,5,2014-01-07,0,"자주이용하고있습니다ㅎ 잠자기전에컴터켜기도글쿠간편하게핸드폰에서어플실행만하면굿!! 백화점굳이갈필요못느끼구~ 혜택두빵빵♥ 쇼핑모바일어플 중 가장 결제시 안정적이고 상품검색도 잘되고상품종류및특가나명품화장품기획셋트가많아서,늘쇼핑할때젤먼저찾은곳이롯데닷컴이에용!!게다가 엘포인트적립행사는큰메리트가있음은분명합니다. 이벤트기간별로여러신용카드도다양하게행사하닌깐너무좋음ㅎㅎ 게다가모바일결제추가로할인해주는쿠폰까지ㅜㅜ완전대박... 단위가큰카메라가전종류는거의롯데닷컴에서구매하게되더라구용~ 여러가지행사이벤트까지*-* 최고에용!!",
장성미,5,2014-01-07,0,할인도 되고 이벤트알림도되고 너무좋아여 쇼핑도 한눈에 쉽게할수있네여,
구라김,5,2014-01-06,0,쇼핑몰 중에 롯데닷컴이 어플은 가장 안정적이고 깔끔하내요.,
최은영,4,2014-01-06,0,주말이되면 롯데닷컴 주말쿠폰받아서 더저렴하게 구입할수있어서 좋습니다^^ 롯데닷컴에서 쉽고빠르게더저렴하게 구입할수있어요!,
김서준,5,2014-01-06,0,다른곳과차별화된 앱이라생각합니다. 현실적으로 좋은건을 싸게살수도있구 !!   편리하기도하구요 믿고살수있구 다양한 이벤트도하구요. 대박입니다!!,
김지선,4,2014-01-06,0,Good 생활필수품까지 고루 구입하면  플래티넘회원 혜택을 누릴수 있어  좋습니다,
이진선,5,2014-01-06,0,항상 모바일 롯데닷컴을 이용하고 있어요 컴퓨터보다 간편하고 결제할때두  추가할인도 되고~^^  적립도 되고 너무 만족하고 좋아용^^,
Songhwa Chae,4,2014-01-05,0,굿~~~!!,
한교화,4,2014-01-05,0,이동하면서 좋은 상품을 놓치지 않고 챙겨서 구매할 수 있어서 너무 좋고 또 매우 편리하답니다.   쿠폰이나 이벤트 정보등도 바로 바로 확인되어서 놓치지 않게 되니 일석이조입니다.  mysaudi,
서진영,5,2014-01-05,0,샂ㅂ,
Google 사용자,5,2014-01-05,0,"플래티넘혜택이 타사이트에비해좋고,편리하고 상담원들이 타쇼핑몰에 비해많다.물론 업체들이 많다보니 물건받고 불만스러운 부분들도 있지만 닷컴쪽에서 일처리잘해줘서 만족함 종종 백화점에서 입어보고 닷컴에서 주문하면 할인혜택과 카드포인트도 크게받을수 있어편리하다.",
Eun Jung Kim,5,2014-01-05,0,늘 인터넷에서 검색해서 롯데닷컴을  들어갔었는데 이렇게 롯데닷컴 앱이 나와서 편리하고 좋습니다^^ 사진보기도 편하고 속도도 빠르고 딱딱 정리되어있어 앞으로도 자주 이용하게될것같애요 많은 혜택으로 쇼핑을 더 즐겁게 해주고 더 승승장구하는 롯데닷컴이 되길 기대할께요,
강승완,4,2014-01-05,0,굳,
최용훈,5,2014-01-05,0,Good,
쭈야쭈야,5,2014-01-05,0,장바구니에 넣어놓고 모바일로 쉽고 빠르게 계산 가능!!! 그리고 다양란 이벤트도 해주고 좋아요~^^ 카테고리 구성도 뛰어나구! 바탕화면에 깔아놓고 자주 애용중인 앱입니다~,
