name,ratings,date,helpful,comment,developer_comment
장영주,3,2016-04-01,9,좋아,
조명애,1,2016-03-30,1,왜그리업그레이드좋아하시나?툭하면ᆢ,
마이디,3,2016-03-26,4,업데이트 안 하면 사용하지 못하게 하는 건 대체 무슨 법이죠..,
김기홍,1,2016-03-24,4,징하네징해,
Stephan Jang,5,2016-03-24,24,이마트 장볼때 씀.,
신광용,4,2016-03-24,4,너무쉽게쇼핑할수있어좋다,
지승은,1,2016-03-23,0,시킨지 언젠데 아직도안옴?,
김정순,5,2016-03-22,0,김정순,
더블샷,1,2016-03-22,68,비번찾을려고하는데 이렇게 계속오류가 나면 불편해서 어떻게 사용을하나요?장난함?,
p sy,4,2016-03-20,0,...m. ..h.. . mw스w...  .. .. t .t.trrtrji m. ...,
주광연,5,2016-03-20,1,SSG는 최고다.,
꾸꾸,1,2016-03-19,0,아야,
백합백합,4,2016-03-16,1,시집간 딸이   물건을  주문했는데  신선하구  좋타네요,
Zippo Eagle,1,2016-03-14,3,별 한개도 아깝네,
남이수관,1,2016-03-13,2,진심회원로그인하고로그인하면안되고그래서비번찾기햇더니빈페이지뜨고..,
on air,1,2016-03-13,10,어플로 구매시 추가 혜택있다길래 깔았더니 어플이 더 비싸요. 7만 원 이상 7프로 쿠폰인데 왜 계산이 다른가요? 얼마를 사든 어떤 쿠폰을 눌러도 만원만 할인.. 같은 가격만 적용됩니다.,
sally hong,1,2016-03-13,5,페이지넘길때마다 로딩이 왜이렇게긴지.. 불편해서 못쓰겠어요,
랄라,1,2016-03-12,5,못쓰는쿠폰 남발 짜증ㅡㅡ,
김별찌,5,2016-03-12,0,이것좀 읽어봐요      쓱,
숭띠sungddi,1,2016-03-11,45,밑으로 내리면 내릴수록 불평불만이 잔뜩인데 관리 안하시고 쓱하세요 광고만 내면 다에요? ㄷ,
유툐3,1,2016-03-10,1,가격비교비싸네 삭제,
Young-kyu Park,2,2016-03-10,49,여기에서 산택한 물건의 값 그대로 타 업체 비교해보면 알수 있지만 가격이 대체적으로 높습니다. 그렇다고 배달이 삐른가 하면 구입해도 늦게 오는게 태반이구요. 배송비도 3500 고정이구요. 구입 안한지 몇개월 되었네요.,
yunil kim,2,2016-03-09,1,참고바람,
OM Ryu,1,2016-03-07,0,백원감사합니다,
이영,3,2016-03-06,30,리뷰들이 죄다 불만 투성인데 관리안하나요,
너TV,5,2016-03-06,0,쓱~,
이종훈,1,2016-03-06,9,쓰지도 못하는 쿠폰을 왜 남발하는지... 어휴,
김회운,3,2016-03-03,53,상품 장바구니에 넣고 주문하려는데 결재 최종단계에서 어플이 자꾸 강제 종료되네요 오류 수정바랍니다,
복덩이짱,1,2016-03-03,8,10일이 지나도 반품이 안됨,
Jaeman Song,1,2016-03-03,1,바로삭제 ㅂㅂ2,
lee jay,1,2016-03-02,2,"엘레베이터 안된다고 맘대로 반품하고,전화도 없음. 빠른처리는 무슨. 물, 우유, 저녁꺼리 배달 기다리다 지쳐 전화했더니 내일 다시 보낸다네. 아이 저녁이랑 아침은 굶겨야지.",
정훈,1,2016-03-01,50,리뷰쓰는대 알바 쓰니까..싸기는 뭐가싸요 대체적으로 비싼대요 물건도별로없고,
정색,1,2016-03-01,0,작작좀 떠라,
서은아,5,2016-02-29,0,Good good!!,
은성이,1,2016-02-29,0,지,
hyo ju,5,2016-02-28,28,짱이얔,
수링youtube,5,2016-02-28,26,대박싸요 정말 선전대로 오반장이에요~♥♥,
강대섭,4,2016-02-25,0,좋아여,
최지영,2,2016-02-25,3,저두 최미혜씨와 동일한 증상이예요 왜그런지는 고객센타도  모르더라구여 삭제하고 다시 깔아보려구여,
귀여븐언냐,1,2016-02-25,1,아니 되지도않게 만들고선 멀하란겁니까? 네트워크가 안된다며 종료되고..,
채성욱,5,2016-02-25,1,실행이 안되는데 왜 그렇죠?,
구름달,5,2016-02-24,0,Vv,
토짝,1,2016-02-24,0,자꾸튕기고제품보는데시간도한참걸리네여;ㅋㅋ,
서명원,5,2016-02-21,0,광고 진짜개재밌네ㅋㄱㅋㄱㄲ ㅋ,
주동식,4,2016-02-20,0,내용구성이 좋음,
박진성,1,2016-02-19,0,딴건다 다운로드 돼는데 이것만 할려하면 1시간째되지를 않네 ㅡㅡ 뭔 앱이 이따구야 참고로 폰은 노트5다 ㅡㅡ,
남김은혁,5,2016-02-18,0,나는로그인이 되는댁ㅋㅋㅋㅋ,
이지은,3,2016-02-15,3,앱실행하면 한번튕겻다로그인됨,
matata hacuna,2,2016-02-15,26,오늘 무슨 시스템 점검해요? 상품클릭하면 뜨는데 무슨 5분씩 걸려요 상품하나 주문하는데 20분씩 걸리면 누가 이 앱을 쓰겠게요? 평소엔 안그러다가 오늘 유달리 이러네,
Mihye Choi,1,2016-02-15,30,가입확인까지 하고 로그인 하려는데 비번이 일치하지 않다고 로그인도 안돼고 비번 찾으려고 휴대폰 인증까지 다 하면 가입하지 않았다 하고..다시 가입하려 하면 가입한 날짜까지 뜨면서 이밈 가입 되었다 하고..왜 이럽니까 똥개훈련도 아니고 짜증나게 벌써 이짓을 5번째 하는데..뭐죠?,
이호호,1,2016-02-15,5,비번재설정 두번해보고 안되서 앱다시받으려고 들어와봤더니  로그인안되시는분들 꽤 있으시네요 어서 조치바랍니ㅣ다,
노현우,1,2016-02-14,3,와이프가 롯데마트몰에서 장보길래 이마트몰에서 보라고 했는데 사기힘들다고하길래 해봤더니 진짜 거지같이 만들어놓으셨네요 계란한판 사기힘들게 앱을 만드셨어~~과일은 롯데보다 이마트가 맛있어서(개인적인생각) 이마트에서 장보려고해도 물건이없네 앱 다시 잘 정비해서 이마트에 파는 모든물건을 살수있게 고치시던가 고객 다 뺏기시던가 알아서 하세요,
나나,1,2016-02-12,3,로그인하려는데 네트워크문제로 실행이 안된다고 뜨네요.,
원효정,4,2016-02-11,0,괜찮네염.......,
이보람,1,2016-02-11,0,네트워크 실행 안된다길래 몇번 시도했더니 폰 고장남 뭐같이 만들었네,
국예람,5,2016-02-10,0,좋아요,
이윤동,2,2016-02-10,0,로딩이안데는데제폰이구형인가싶어서요갤럭시S가로딩이안뜨네요느리고이전버전은안데는겄같에요좀빨리안데고느려요,
문어지지마,1,2016-02-10,0,이런앱 안합니다,
Daily뀨,3,2016-02-09,0,우리 편의를 위해서 만들어진 앱인데 불만있으면 쓰질말라니;; 그딴 마인드가 어디있어요,
반수환,5,2016-02-09,0,좋아요,
삼식이형,5,2016-02-09,0,좋아요,
김희도,1,2016-02-09,2,왜 자꾸 비밀번호하구아이디어가일치하지안는다구하는겁니까 지겨워죽겧네,
신갑식,4,2016-02-09,0,신갑식,
이경민,5,2016-02-09,31,W: 영어 좀 하죠? 이거 읽어 봐요. M: 쓱. W. 잘 하네..,
도토리,5,2016-02-08,0,마이크랑 사진첩확인 이런건 왜 허용해야하죠? 깔고싶은마음 싹 달아남,
LiJenChu LiChang,5,2016-02-08,0,완전 좋음!!,
헤이!브라더!,5,2016-02-08,0,의자를 쓱 넣어요 쓱싹쓱싹 청소를 쓱해요,
이송이,3,2016-02-07,1,디자인은 이쁜데  구성이 사용하기 어지럽고 행사가 많긴한데 정리가 안 된 느낌 ?,
몰라몰라,1,2016-02-05,0,"너무~~무,최악줄까말까해요,해요.            요즘광고나오는데....",
Youngmin Cho,1,2016-02-05,1,쓱 하고 지워,
정지민,5,2016-02-04,1,쓱 좋네요. 쓱 잘 사용하겠습다,
헵시바*줘우신*영애,5,2016-02-03,0,공유 사랑♥♥♥,
Darren Kim,1,2016-02-03,66,실행하자마자 튕겨요! 물론 다른 네트웍은 잘 작동합니다. 빨리 고쳐주세요,
꺄앙,2,2016-02-01,2,로그인이 안되는데 물건을 사라는 건지 말라는 건지 짜증나네요 .. 설 앞두고 물품 빨리 주문해야하는데 회사컴은 보안걸렷고 어플은 로그인이 안되니.. ㅋ 어쩌란건지..,
김우종,5,2016-01-31,2,말이필요없음,
정희경,5,2016-01-30,1,좋아요,
박윤화,1,2016-01-30,0,별로,
이키아,1,2016-01-29,1,결제도 안되고 느려터짐..  앱관리도안되고 그지같이 만들고 왜 광고하지??  돈이 남아도나..,
류재옥,5,2016-01-29,0,굿,
C Han,5,2016-01-29,0,쓱,
정회수,3,2016-01-29,3,앱스토어설치,
so hee yun,1,2016-01-29,4,구매하려고 하는데 장바구니도 안되고 바로 구매도 안되고 ㅡㅡ 이게 뭡니까 실망했습니다,
째J.,1,2016-01-28,0,응팔,
이현구,5,2016-01-28,0,좋아요~,
온희부계,1,2016-01-27,4,별로......에요.........,
전종열,4,2016-01-27,0,아주굿,
박지연,2,2016-01-27,1,로그인ㅇㅣ안돼요,
김맹구tv,1,2016-01-27,60,당일배송인줄알고주문했는데 전부다따로따로오고 택배는4일걸리고심지어취소도안됀다최악이다최악중에최악,
고현숙,4,2016-01-26,5,포인트를~활용할수있어서(현금.,
김김만섭,4,2016-01-25,0,굿,
봉수김,5,2016-01-23,4,신속 정확 한 배달 좋고 가격 적절히 고객을 왕처럼 모시라😃😄😉😆😇,
권성구,3,2016-01-22,5,언발란스.비번다시설정해도인식을못함.계속,
캐슬앤파밀리에시티김포,5,2016-01-22,1,너무 👌 좋음,
조순섭,4,2016-01-21,0,좋습니다,
박순하,5,2016-01-21,0,순하,
박현철,1,2016-01-20,96,"갤엣지6플러스 쓰구요 신세계몰,이마트 다 로그인 안됩니다 깔아봤자에요 집에서도 회사에서도 카페에서도 네트워크 문제로 로 어디서도 로그인 못합니다 쓰지 마세요",
임혜경,1,2016-01-20,1,아니 상품 구매 하려고 로그인 하는데 안되요;;,
Brian An,5,2016-01-20,2,쓰으으으으으윽,
Jung ho Kim,4,2016-01-19,0,매우 좋다,
김미란,1,2016-01-19,24,작년12월 서버점검으로 중지한다네.. 앱관리하는건가?,
Aram Kim,1,2016-01-19,0,네트워크문제라고 안들어가지는데 네트워크문제없고 다른어플들은 다 접속이되는데 ssg만그러네요,
kkung lee,1,2016-01-19,4,몇일째 되지도않아요 머이런앱이다있음,
이SY,1,2016-01-19,16,아니 얼마나 거지같이 만들었으면 설치를 몇번을 다시해도 앱이 실행을 못하냐고ㅡㅡ,
주운의,3,2016-01-18,1,좋음,
황대열,5,2016-01-18,1,졸라 징징거려요 진짜 ㅋㅋㅋㅋ 니들은 좋은게머냐 ㅋ 졸라 징징이들,
YB Choi,1,2016-01-18,0,ㅅㄹ,
우병호,1,2016-01-17,2,최악,
TawWan Kim,1,2016-01-17,3,버벅대네~,
Voodookiss,1,2016-01-15,5,아래에 칭찬늘어 놓은 사람들은 알바냐? 여기가 그 유명한 알바천국? 짐 신발 검색하는데 소셜커머스중 최고가네 젠장 리뷰작성후 앱삭제,
곽예슬,5,2016-01-15,6,요즘광고에도 많이나오고 공효진과 공유와 함께하는 광고든데 ㅋㅋ쓱 !ㅅㅅㄱ ㅋㅋㅋㅋㅋ 켓켓,
teraphy boen,1,2016-01-13,2,일부품목이 왜게 많음?침대 싸게 살려고 들어오다 시간 낭비..완전 쩗음ㅠ,
ch k,1,2016-01-12,0,결제시 오류 나고 로긴 할때도 왜이리 오류가 많나요? 너무 불편해서 삭제함,
남임헌정,5,2016-01-12,0,너무 좋아요 업뎃좀 자주해주세요,
Jo Jaewan,2,2016-01-11,0,해결방법이 있을까요?,
김이남,5,2016-01-11,0,으로 검색하면 나오게 해주세요,
Seulkee Lee,1,2016-01-11,2,새로고침 자주되서 안된다느니 로그인도 계속 렉걸려서 종료되구..좀사용하려하는데 힘드네요,
홍경숙,5,2016-01-10,1,쓱 할까요?,
박채영,2,2016-01-10,0,용량이 너무 커요ㅠㅠ,
빠루,5,2016-01-08,0,쓱 잘하네,
nj arle,1,2016-01-08,3,출석체크 하루만 더 찍으면 되는데 조기종료 시켜버림 ㅡㅡ,
박혜영,5,2016-01-08,0,앱이 편리하게 잘 되어 있네요.  광고도 한눈에 쏙 들어오던데 앱도 구매하기 편하게 제일 잘 되 있네요,
신지호,1,2016-01-08,8,복주머니 이벤트 니들진정똘아이냐 동네양아치냐? 10개모은사람도 주기싫어서 신청하기만들고 종료하냐 더런새키들,
추호성,5,2016-01-06,0,Coc,
이용주,5,2016-01-04,0,오호호호호호호호호~,
최미화,5,2016-01-03,1,ㅇk,
Sir.랜슬롯,5,2016-01-03,1,참 좋네요^^,
브래드웅얼짱,4,2016-01-02,1,편리하고  좋네요,
서희,5,2016-01-02,0,굿굿굿굿굿,
김창영,5,2016-01-02,1,제목ㅇ 곧 내ㅇ,
꽁꽁,5,2015-12-31,0,쓱,
윤종란,5,2015-12-31,0,간편하고 아주 편리해요ㅡ*,
충주택견전수관,1,2015-12-30,0,쵱가,
yw c,5,2015-12-28,3,아주 편리합니다 ssg 오랜 이용자지만 좋네요,
윤승우,4,2015-12-27,0,괜찬아요,
박지수,5,2015-12-26,0,반~쯤~ 아껴두던 이맘을 줄수조차 없는데에~예에에(에일리) 근데 여기저기 이앱에게 반을 줬네요,
the tower Guard,1,2015-12-26,0,멀티의신땜시 함,
Yun Gi Hong,4,2015-12-24,1,편해요 좋아요 감사합니다.,
이철욱,5,2015-12-24,0,좋아요^^,
박태호,4,2015-12-24,2,오프라인보다 싸게ㅎ,
이정희,5,2015-12-23,5,무거운 장바구니를 들 필요없어 늘 감사합니다,
박미경,5,2015-12-23,1,좋아요,
네즈코,5,2015-12-23,4,딜이 뜨면 바로 확인후 구매합니다.,
김성미,4,2015-12-23,2,발모양이 이뻐보이고 편해서 제구매도 믿을수있어요~,
장효식,4,2015-12-22,0,너무편해요,
양명수,3,2015-12-21,0,굿,
능마루,2,2015-12-20,2,동원참치가 맛없네요,
김민지,1,2015-12-20,0,설치눌러놓고 아무생각없이 이틀인가 지났는데 다아직도 설치중..;;,
쭌이,5,2015-12-08,0,많이 이용 중입니다.,
이우일,1,2015-12-02,0,실행이 안된다고 하길래...당장 지웠다.,
오유미,5,2015-12-02,0,오유미,
배진우,3,2015-11-29,4,아까 크루져보드 해서 나왔는데 지금은 존재하지 않다네요,
최영은,5,2015-11-26,0,세군데 한꺼번에쇼핑가능하고 물품도 소셜보다 저렴한게 많네요!,
양경일,5,2015-11-26,3,참 편리하게 구입되네요..ㅋㅋ,
김광우,5,2015-11-25,2,낚시용품사기,
윤형호,5,2015-11-24,0,최고,
초아초리망,5,2015-11-21,2,림밥개예뽀.,
허윤석,1,2015-11-18,0,님들아제발,
Song-yi Park,5,2015-11-17,0,할인도많고 쿠폰도많아서좋아요,
동화,5,2015-11-14,0,정말 편리하고 좋아여♥♥,
비상,4,2015-11-12,0,좋음,
호야,3,2015-11-10,0,그냥 그럭저럭이네,
힘을내자힘,1,2015-11-09,0,미치겠네요ㅋ,
서상용,4,2015-11-07,0,대형주차시설.고객안저우선.쾌적한환경.다양한제품.친절제일,
강민진,4,2015-11-06,0,좋아,
김태환짱,1,2015-10-29,0,왜 안되죠?,
고현철,5,2015-10-28,1,"좋은 상품, 다양한 할인혜택! 좋네요!",
정윤희,3,2015-10-28,3,로그인입력이않되네요.ㅜㅜ,
Google 사용자,1,2015-10-27,0,앱이 너무 복잡하고 사용하기 불편해 일반 브라우저 사용하고 결제하려니 결제도 안 되네 누가 개발했는지 겉멋만 신경 쓰고 사용편리함 이런 건 하나도 없음 회장님 인스타 그만하고 어플부터 돌보셔야,
김찬성,5,2015-10-26,0,역시 쇼핑은 이마트,
이이상욱,5,2015-10-26,0,많이되네요,
차니은,4,2015-10-23,2,다른 쇼핑몰보다 물건이 다양하고 좋아요,
이규남,5,2015-10-23,0,동종사이트중 갑!,
hyang sook Kim,5,2015-10-17,2,쇼핑하기 좋네요 ㅎ,
문정숙,5,2015-10-16,1,문정숙,
남성황민구,1,2015-10-05,1,처음으로가입합니다,
홍홍인숙,5,2015-09-26,2,존경으로사는사람의신비매우정겨운삶을찾아가는것.,
임성군,4,2015-09-26,0,사용하기 편리해서 아주 유용하네요. 탱큐!!!,
김순태,5,2015-09-24,1,아주  좋은데  회원 가입이  어렵네요   사고싶어도   못 사요,
김정태,5,2015-09-20,0,좋다,
심덕진,1,2015-09-20,0,스카웃,
SPARE 0,1,2015-09-20,4,낚시가아주일상이시네요 그래서 제 점수는요 ㅗ,
유민,5,2015-09-19,0,싸,
3409 김희민,1,2015-09-19,1,깔지마요,
연주홍,1,2015-09-19,0,짐짜왜만든거야안만든거보다못하네,
김동민,5,2015-09-18,6,아주좋음,
신동철,4,2015-09-18,1,간편하게볼수있어요,
수,1,2015-09-17,1,진심별0.1있으면주고싶다,
김하은,1,2015-09-16,0,진짜 거짓말까지해가면서 홍보해야하나 페북타고깔았는데 진짜 시간만낭비하고;,
정미현,1,2015-09-16,0,페북에는 가격싸게파는것처럼 말해놓고 막상가면 그가격아님^^;,
안태진,5,2015-09-15,1,편하고 이쁘네요,
하지은,1,2015-09-13,0,꾸짐에꾸짐,
댕댕이,1,2015-09-09,0,아니 옷살려고  페이스북이랑연동하는데 다입력했는데 마지막 완료버튼이 안보이고 안눌러지는데 화나서...여기서 이제 안산다,
또리,1,2015-09-08,6,페북따라왓는대이앱뿐만아니라다른앱도정말실망이네요^^;페북ㄹ에올라온글이잘못됫는지모르겟지만쓸데없이시간낭비하게하지마여;;구라오지게치시네..아무리찾아봐도없고잇다고해도비싸네여ㄷㄷ,
박진형,1,2015-09-06,5,페북에서 맨투맨 20000원이라 가봤는데 다 구라뿐들이네 깔고 1분만에 다시 지우느 앱 거기총무팀들 거참 구라치고 살지는맙시다,
임종만,5,2015-09-05,1,최고로편리한것같아요,
김대중,2,2015-09-05,0,넘조아요.,
권순영,1,2015-09-04,1,상품15개남아서샀드만배송안와서전화해봤더만그제서야품절이래ㅋㅋㅋ다른곳도똑같은가격에팔았는데환불늦게해줘서못삼ㅋㅋㅋ;;,
강민정,1,2015-09-01,1,챔피온보러들어왔으면 걍 뒤로가기ㄱ,
남주,1,2015-09-01,4,페북에서 챔피온티 보시고 온분들 깔지마세용 없어영! 허위 광고 하나로 많은 시민을 낚은 신세계 대다나다!^^ 멋져요~^^ 그리구 마케팅 실패했네요! 아자아자!,
신예진,1,2015-09-01,0,뭐야,
윤공주,1,2015-08-31,0,에휴 나이키 맨투맨없음 ㅇㅇ 다운받지마셈 ㅇㅇ 도움하나안됨 어그로작작 끌어요,
최보현,5,2015-08-30,0,우딧야,
전예린,1,2015-08-30,0,뭔천원이야천원은ㅋㅋㅋㅋ십몇만원이구만 이런식으로다운받게하지마요ㅋㅋㅋㅋ,
허당,1,2015-08-29,0,무슨 광고하고1분후에 들어갔는데 페이지가없다는건 뭔가요?  제발 그런걸로 사람들 불러모으지마세요 혹시해서 한번더 들어갔는데 또 없다고하네요 신세계몰 광고알바쓰는듯 평점좋은건 말도안된다 정말 화가나네요,
정민주,1,2015-08-29,12,4900원은개뿔,
김은규,1,2015-08-27,5,챔피온없던데 있어도 만원넘어요,
김기덕,1,2015-08-27,0,가입이안되요,
최은서,5,2015-08-25,1,이미지 준비중이라고만 떠요. 뭐죠??,
김문희,4,2015-08-23,0,시간절감 만족쇼핑,
eun-hyun Kim은현,5,2015-08-23,1,경남진주시 금산면 장사리🔰 🌐 🌸국화 화이팅입니다!  대한민국~~💖💝💞❤ 마트에 태극기가  바람에 펄럭입니다~~👍,
you moon,3,2015-08-22,0,"다른앱은 금방이던데, 한~~~참 걸리네요",
남찐찐찐썩이,3,2015-08-21,0,왜케안깔리노,
김서진,1,2015-08-17,18,페북에 페이지사람들이 광고할때 이앱에 있는 제품사진을 올려야하지 않나요. 사진보고 다운받았는데 제품이 없네요 광고하는사람들좀 관리하셔야할꺼같아요 ㅎ,
정운,4,2015-08-13,0,장바구니에넣으려는데 필수옵션 선택하라는데 그필수옵션이 몬가요 저에게는 이해안가고 복잡한부분이쫌있네요,
박현철,4,2015-08-13,0,화면이 적어요,
장윤정,5,2015-08-13,4,"백화점, 마트 오고가던 시간을 확 줄여줬어요. 가격할인도 더 받을수있고 집까지 배달되고~",
이지니,5,2015-08-12,0,자주 찾게되요 좋아요,
김민정,4,2015-08-10,0,편해요.,
김성권,4,2015-07-20,0,좋아요,
정세정,3,2015-07-15,3,왜앱이더비싸요..?,
이영규,1,2015-07-07,0,업데이트 안하면 안 된다네요,
오정현,5,2015-07-07,0,굳 사용편리해요 ㅎ,
김현아,5,2015-07-03,1,편하구 최고예용^^,
김성득,5,2015-07-01,0,쇼핑몰,
차인태,5,2015-07-01,0,너무너무 좋아요^^,
진미애,4,2015-06-27,0,네좋아요,
inchan Hwang,1,2015-06-17,1,설치가안되네요??,
김돼지,4,2015-06-15,0,아요,
권혁진,1,2015-06-11,0,인터넷 주소만 클릭하면 다시 깔으라고 구글스토어나오고.-_- 이거 악성코드아닌가요? 완전 최악이네요.,
신지웅,4,2015-06-10,0,굿굿,
헤이오이 Hey52,2,2015-06-01,1,로그인 되어 있는 앱에서 배송조회 했는데 로그인을 왜 또 하게 하나요? 배송조회 진짜 더럽게 불편하네요,
오지성,1,2015-05-28,0,설치중에서 3시간째멈추고잇네요 다른건다잘깔리는데,
김유진,5,2015-05-19,2,사용편리,
이진욱,4,2015-05-14,0,좋아좋아,
Seongho Heo,1,2015-05-13,0,"앱 깔면 1만원 쿠폰 준다하여 깔고 구매하기 위해 수십분을 서치하고, 결국 안되서 고객센터 연락했더니만 정체를 모르는 쿠폰이라네. 결국 포기... ㅡㅡㅋ",
서영선,1,2015-05-10,4,앱을 안깔면 폰으로는 어떤 비밀번호도 먹지 않는 거지같은 인터넷쇼핑 이천원아껴보려고 깔긴하지만 씁쓸하다,
이춘삼,5,2015-05-05,7,타백화점보다  기능이 다양해서 좋습니다,
최연옥,5,2015-05-04,1,쇼핑이 편해요,
유나,1,2015-04-27,3,이거지같은 업데이트때문에 구글가입했습니다  업데이트좀 그만해요 하나마나 똑같은데 왜합니까 진짜짜증나네요,
오경자,1,2015-04-26,0,하늘별,
박성일,2,2015-04-25,9,업데이트가 자주 있을수록 프로그램은 허접해보이고 사용자는 불편합니다.,
이도은,1,2015-04-23,4,계속인터넷할때마다 떠서 깔아봅니다,
ᅲᅲ,5,2015-04-20,0,강력추천합니다^^이런 앱 만들어줘서 감사합니다,
장윤서,3,2015-04-19,0,굿,
jiyeon ryoo,1,2015-04-19,1,?,
이명서,5,2015-04-19,1,처음 온라인 마켓을 사용하여 보았습니다. 정말 편리하더군요  그리고 찾는물건도 쉽게 찾을 수 있었던 것 같습니다 좋아요ㅎ,
준혁정,4,2015-04-19,0,좋음,
최준호,5,2015-04-18,0,다운받고 지우긴 했는데 쓸만함,
오효진,4,2015-04-18,0,좋음,
이유미,5,2015-04-17,0,좋아요,
한승욱,1,2015-04-14,0,뭐야 ㅋㅋ,
HJin M,5,2015-04-13,0,서비스는 정말좋아요,
Sehoon Oh,5,2015-04-13,0,좋아요!!!,
수욘,5,2015-04-12,0,임,
셰프미켓,2,2015-04-12,0,그저그렇네요,
yume shiro,5,2015-04-12,1,기능이 좀 불편해요,
게임모음,4,2015-04-12,0,굳,
S플뤼겔,5,2015-04-12,0,좋네요,
World Hello,3,2015-04-12,0,나쁘진 않네요,
윤영찬,5,2015-04-12,0,최고,
정민재,5,2015-04-12,6,긑,
Jgwg Maj,5,2015-04-11,4,허허,
SOO SEO,1,2015-04-10,0,업데이트좀그만해,
길산행,3,2015-04-09,0,좋아요!,
구혜숙,4,2015-04-06,1,구혜숙,
K,1,2015-04-05,2,리뷰 처음남겨보는데 정말 불편해서 씁니다 아니 왜 크롬에서 신세계들어가서 검색해서 나오는게 앱에서 검색할땐 안뜨나요????? 괜히 다운받앗네요,
이종도이종도,3,2015-04-04,3,업데이트가 넘자주라서 안좋아요,
Google 사용자,1,2015-04-02,0,할인 좀 받으려고 다운받았는데 어플은 너무 느리고 할인 받는 쿠폰 위치는 어디인지도 모르겠고 어지간해서 이런 평가 안남기는데 이건 정말 최.악.이네요,
황정식,5,2015-04-01,2,디자인 최고,
장준혁,5,2015-03-25,0,걍,
문희진,3,2015-03-23,2,앱 사용하기는 편리하고 대체로 만족하는데 업데이트가 너무 잦은 것 같아 번거롭네요.,
강미희,4,2015-03-23,0,최고 쇼핑몰~~~^^,
Sunil Choo,4,2015-03-22,1,최고의 쇼핑몰,
김대운,3,2015-03-17,1,미리보기에 간단 설명 부탁..,
이은영,5,2015-03-16,1,다른쇼핑몰보다.검색기능이.편합니다,
천영훈,2,2015-03-16,1,물건이 넘 없어,
이미희,2,2015-03-11,1,설치가 왜안되나요?ㅠ,
박용례,4,2015-03-11,0,좋아요,
이보영,5,2015-03-10,0,편리할것 같아요,
권지훈,5,2015-03-06,2,문상으로결제는모싸나요?,
김재우,5,2015-03-06,0,가입을 안하고 이마트를 이용하고 있었습니다  가입을하고나니 이마트에 가기전에 무었을 사야할지 정확하게 정보를 알고 가는게 편하다는 것과 쓸데없이 이것저것을 사지 않아도 되니 참 편하다고 생각이 듭니다,
조옥희,5,2015-03-05,0,할인쿠폰은사용어려움,
칼있스마,1,2015-03-04,0,무슨 다운로드 속도가 이렇게 느려요. 서버 확장 좀 시켜세요,
최창범,1,2015-03-03,0,이벤트 참여할려고 했는데 쿠폰발급 대상 아니라고뜨고 별루임,
rei,1,2015-03-01,0,마이페이지로 가도 강제종료..장바구니도 강제종료..폰문제인가 싶어 다른폰도 해봤지만 같은증상..,
얼굴없는 튜브,5,2015-02-26,1,안어렵고 괜찮아요.,
다니엘인생은,1,2015-02-23,1,주문취소버튼도없음,
현충식,3,2015-02-22,0,만두 검색하고 싶어 입력하면 자동으로 글짜 입력되면서 '만ㄴㄴ두두'이런식으로 되네요,
김교운,3,2015-02-22,0,밝은별,
김정섭,5,2015-02-18,0,최고 중에 최고~^^,
최우정,5,2015-02-17,0,최고 편하다,
VkyhN,5,2015-02-14,0,굿,
김기홍,2,2015-02-12,1,티몬이나 다른앱보다 보기도 쓰기도 어렵네요,
장미희,4,2015-02-12,1,좋은상품 많아요,
해정박,3,2015-02-11,0,유익하네,
최정은,5,2015-02-11,3,백화점과이마트쇼핑을한곳에서할수잇게되니가격도비교하면서저렴하게살수잇는거같앗어요,
이웃음치료사,5,2015-02-11,0,웃음치료사,
Harry Jang,4,2015-02-10,0,다 괜찮아요^^~ 다만 한가지... 택배보내주실때 부서지지않게끔 부탁드립니다,
김스린,5,2015-02-09,1,정말 최고입니다 완전 유용해요 짱짱 너무 잘쓰고 잇어요 너무 괜찬아요ㅎㅎ추천해드리고 싶네요,
정길수,4,2015-02-04,0,편리해서 좋아요,
배선화,2,2015-02-04,0,이 오류 고쳐주세요,
정남순,5,2015-02-02,0,아무곳에서나볼수있잔아요.,
이해정,5,2015-01-31,0,집에서 시키니 넘 편해요,
박주연,5,2015-01-30,0,박주연,
김기영,4,2015-01-30,0,편리한 쇼핑리스트짱,
한세윤,4,2015-01-29,0,그냥,
도리TV,5,2015-01-28,2,엄마아빠모두좋아하네용,
won lucky,1,2015-01-26,0,설치가 되야 평가늘 하지 -.-,
Uny H,1,2015-01-25,1,"왜 업뎃을 하면 할수록 안좋아지나요? 어플이 자꾸 버벅이고, 주문할때 쿠폰이나 여러 적용할때 클릭조차 잘 안되고 돌겠어요. 제발 원활하게 클릭되게 가볍게 좀 만들어주세요",
노시중,5,2015-01-24,0,멋쩌부러,
효빈박,5,2015-01-22,0,괜찮네요,
김형석,1,2015-01-21,0,G3 사용하는데 엄청 튕기네요...보완 부탁드려요! 앱 자체는 좋은데...너무 튕겨요!!,
youngsook Kang,5,2015-01-21,0,세상정말조아졌어요.휴대폰으로물건사면집까지배달해주고정말편한세상이애요.,
황희영,5,2015-01-21,1,최고 입니다,
김성관,4,2015-01-20,0,이젠 휴대폰으로 장도보고 쇼핑도 하는 시대가 왔군요  편리는 한데 요즘 개인 정보가 유출된다는데 걱정이 앞서네요 양심껏 삽시다.,
김빈희,2,2015-01-20,0,???,
